,state,fips,cases,deaths,employed-sugar-intake-daily
21597,Louisiana,22,346829,7873,46.9
21598,Louisiana,22,348234,7918,46.9
21599,Louisiana,22,352939,7971,46.9
21600,Louisiana,22,355835,8022,46.9
21601,Louisiana,22,361148,8080,46.9
21602,Louisiana,22,364853,8080,46.9
21603,Louisiana,22,364853,8080,46.9
21604,Louisiana,22,368980,8203,46.9
21605,Louisiana,22,369951,8253,46.9
21606,Louisiana,22,372089,8324,46.9
21607,Louisiana,22,374582,8383,46.9
21608,Louisiana,22,378318,8442,46.9
21609,Louisiana,22,380255,8483,46.9
21610,Louisiana,22,380255,8483,46.9
21611,Louisiana,22,383862,8565,46.9
21612,Louisiana,22,385942,8590,46.9
21613,Louisiana,22,388562,8621,46.9
21614,Louisiana,22,392416,8688,46.9
21615,Louisiana,22,394909,8743,46.9
21616,Louisiana,22,397276,8801,46.9
21617,Louisiana,22,397276,8801,46.9
21618,Louisiana,22,400626,8859,46.9
21619,Louisiana,22,401591,8912,46.9
21620,Louisiana,22,404194,8953,46.9
21621,Louisiana,22,406235,9006,46.9
21622,Louisiana,22,408995,9044,46.9
21623,Louisiana,22,409861,9076,46.9
21624,Louisiana,22,409861,9076,46.9
21625,Louisiana,22,411812,9119,46.9
21626,Louisiana,22,412989,9142,46.9
21627,Louisiana,22,414354,9162,46.9
21628,Louisiana,22,414687,9212,46.9
21629,Louisiana,22,417415,9239,46.9
21630,Louisiana,22,418585,9276,46.9
21631,Louisiana,22,418585,9276,46.9
21632,Louisiana,22,419891,9292,46.9
21633,Louisiana,22,420394,9325,46.9
21634,Louisiana,22,420394,9325,46.9
21635,Louisiana,22,421018,9391,46.9
21636,Louisiana,22,421846,9406,46.9
21637,Louisiana,22,422287,9440,46.9
21638,Louisiana,22,422287,9440,46.9
21639,Louisiana,22,424176,9466,46.9
21640,Louisiana,22,424644,9477,46.9
21641,Louisiana,22,426048,9503,46.9
21642,Louisiana,22,426925,9528,46.9
21643,Louisiana,22,427689,9561,46.9
21644,Louisiana,22,428592,9587,46.9
21645,Louisiana,22,428592,9587,46.9
21646,Louisiana,22,430100,9608,46.9
21647,Louisiana,22,430504,9628,46.9
21648,Louisiana,22,431271,9647,46.9
21649,Louisiana,22,431771,9668,46.9
21650,Louisiana,22,432527,9686,46.9
21651,Louisiana,22,433045,9716,46.9
21652,Louisiana,22,433045,9716,46.9
21653,Louisiana,22,433785,9748,46.9
21654,Louisiana,22,434289,9758,46.9
21655,Louisiana,22,434926,9769,46.9
21656,Louisiana,22,435514,9812,46.9
21657,Louisiana,22,435935,9828,46.9
21658,Louisiana,22,436482,9861,46.9
21659,Louisiana,22,436482,9861,46.9
21660,Louisiana,22,437393,9884,46.9
21661,Louisiana,22,437565,9903,46.9
21662,Louisiana,22,438557,9925,46.9
21663,Louisiana,22,439002,9955,46.9
21664,Louisiana,22,439543,9974,46.9
21665,Louisiana,22,439737,9988,46.9
21666,Louisiana,22,439737,9988,46.9
21667,Louisiana,22,439737,9988,46.9
21668,Louisiana,22,441066,10030,46.9
21669,Louisiana,22,441771,10037,46.9
21670,Louisiana,22,442221,10056,46.9
21671,Louisiana,22,442620,10073,46.9
21672,Louisiana,22,443069,10087,46.9
21673,Louisiana,22,443069,10087,46.9
21674,Louisiana,22,443069,10087,46.9
21675,Louisiana,22,443905,10122,46.9
21676,Louisiana,22,444414,10132,46.9
21677,Louisiana,22,444933,10141,46.9
21678,Louisiana,22,445469,10161,46.9
21679,Louisiana,22,445469,10161,46.9
21680,Louisiana,22,445469,10161,46.9
21681,Louisiana,22,445469,10161,46.9
21682,Louisiana,22,446737,10165,46.9
21683,Louisiana,22,446955,10174,46.9
21684,Louisiana,22,447655,10185,46.9
21685,Louisiana,22,448104,10200,46.9
21686,Louisiana,22,448838,10216,46.9
21687,Louisiana,22,448838,10216,46.9
21688,Louisiana,22,448838,10216,46.9
21689,Louisiana,22,449827,10241,46.9
21690,Louisiana,22,450279,10255,46.9
21691,Louisiana,22,450673,10264,46.9
21692,Louisiana,22,451476,10273,46.9
21693,Louisiana,22,451955,10282,46.9
21694,Louisiana,22,451955,10282,46.9
21695,Louisiana,22,451955,10282,46.9
21696,Louisiana,22,453351,10293,46.9
21697,Louisiana,22,453711,10306,46.9
21698,Louisiana,22,454377,10316,46.9
21699,Louisiana,22,455000,10324,46.9
21700,Louisiana,22,455541,10336,46.9
21701,Louisiana,22,455541,10336,46.9
21702,Louisiana,22,455541,10336,46.9
21703,Louisiana,22,456432,10342,46.9
21704,Louisiana,22,456884,10352,46.9
21705,Louisiana,22,457326,10367,46.9
21706,Louisiana,22,457896,10376,46.9
21707,Louisiana,22,458581,10382,46.9
21708,Louisiana,22,458581,10382,46.9
21709,Louisiana,22,458581,10382,46.9
21710,Louisiana,22,459340,10393,46.9
21711,Louisiana,22,460337,10405,46.9
21712,Louisiana,22,460803,10418,46.9
21713,Louisiana,22,461210,10425,46.9
21714,Louisiana,22,461773,10433,46.9
21715,Louisiana,22,461773,10433,46.9
21716,Louisiana,22,461773,10433,46.9
21717,Louisiana,22,462868,10438,46.9
21718,Louisiana,22,463517,10451,46.9
21719,Louisiana,22,463997,10463,46.9
21720,Louisiana,22,464412,10469,46.9
21721,Louisiana,22,464833,10478,46.9
21722,Louisiana,22,464833,10478,46.9
21723,Louisiana,22,464833,10478,46.9
21724,Louisiana,22,465946,10489,46.9
21725,Louisiana,22,466440,10500,46.9
21726,Louisiana,22,467055,10509,46.9
21727,Louisiana,22,467475,10517,46.9
21728,Louisiana,22,467815,10522,46.9
21729,Louisiana,22,467815,10522,46.9
21730,Louisiana,22,467815,10522,46.9
21731,Louisiana,22,468402,10535,46.9
21732,Louisiana,22,469445,10548,46.9
21733,Louisiana,22,469864,10562,46.9
21734,Louisiana,22,470331,10570,46.9
21735,Louisiana,22,470685,10576,46.9
21736,Louisiana,22,470685,10576,46.9
21737,Louisiana,22,470685,10576,46.9
21738,Louisiana,22,470685,10576,46.9
21739,Louisiana,22,471663,10592,46.9
21740,Louisiana,22,472304,10595,46.9
21741,Louisiana,22,472617,10605,46.9
21742,Louisiana,22,472981,10615,46.9
21743,Louisiana,22,472981,10615,46.9
21744,Louisiana,22,472981,10615,46.9
21745,Louisiana,22,473777,10619,46.9
21746,Louisiana,22,473879,10622,46.9
21747,Louisiana,22,474653,10631,46.9
21748,Louisiana,22,475126,10638,46.9
21749,Louisiana,22,475354,10648,46.9
21750,Louisiana,22,475354,10648,46.9
21751,Louisiana,22,475354,10648,46.9
21752,Louisiana,22,475908,10655,46.9
21753,Louisiana,22,476467,10660,46.9
21754,Louisiana,22,476792,10670,46.9
21755,Louisiana,22,477127,10677,46.9
21756,Louisiana,22,477453,10688,46.9
21757,Louisiana,22,477453,10688,46.9
21758,Louisiana,22,477453,10688,46.9
21759,Louisiana,22,478139,10693,46.9
21760,Louisiana,22,478464,10699,46.9
21761,Louisiana,22,478946,10709,46.9
21762,Louisiana,22,479311,10717,46.9
21763,Louisiana,22,479521,10723,46.9
21764,Louisiana,22,479521,10723,46.9
21765,Louisiana,22,479521,10723,46.9
21766,Louisiana,22,480463,10728,46.9
21767,Louisiana,22,480876,10732,46.9
21768,Louisiana,22,481467,10738,46.9
21769,Louisiana,22,482035,10748,46.9
21770,Louisiana,22,482560,10757,46.9
21771,Louisiana,22,482560,10757,46.9
21772,Louisiana,22,482560,10757,46.9
21773,Louisiana,22,482560,10757,46.9
21774,Louisiana,22,484577,10763,46.9
21775,Louisiana,22,485803,10765,46.9
21776,Louisiana,22,486589,10771,46.9
21777,Louisiana,22,487558,10781,46.9
21778,Louisiana,22,487558,10781,46.9
21779,Louisiana,22,487558,10781,46.9
21780,Louisiana,22,489951,10789,46.9
21781,Louisiana,22,490904,10798,46.9
21782,Louisiana,22,492840,10808,46.9
21783,Louisiana,22,494340,10821,46.9
21784,Louisiana,22,495945,10828,46.9
21785,Louisiana,22,495945,10828,46.9
21786,Louisiana,22,495945,10828,46.9
21787,Louisiana,22,499932,10841,46.9
21788,Louisiana,22,501494,10861,46.9
21789,Louisiana,22,506882,10874,46.9
21790,Louisiana,22,509716,10889,46.9
21791,Louisiana,22,512843,10900,46.9
21792,Louisiana,22,512843,10900,46.9
21793,Louisiana,22,512843,10900,46.9
21794,Louisiana,22,520435,10914,46.9
21795,Louisiana,22,527253,10934,46.9
21796,Louisiana,22,531952,10948,46.9
21797,Louisiana,22,536366,10968,46.9
21798,Louisiana,22,541679,10999,46.9
21799,Louisiana,22,541679,10999,46.9
21800,Louisiana,22,541679,10999,46.9
21801,Louisiana,22,552787,11026,46.9
21802,Louisiana,22,557540,11085,46.9
21803,Louisiana,22,562319,11129,46.9
21804,Louisiana,22,567787,11162,46.9
21805,Louisiana,22,573903,11210,46.9
21806,Louisiana,22,573903,11210,46.9
21807,Louisiana,22,573903,11210,46.9
21808,Louisiana,22,590446,11260,46.9
21809,Louisiana,22,596534,11353,46.9
21810,Louisiana,22,601941,11408,46.9
21811,Louisiana,22,607228,11462,46.9
21812,Louisiana,22,614776,11519,46.9
21813,Louisiana,22,614776,11519,46.9
21814,Louisiana,22,614776,11519,46.9
21815,Louisiana,22,628146,11584,46.9
21816,Louisiana,22,631837,11706,46.9
21817,Louisiana,22,638443,11793,46.9
21818,Louisiana,22,643993,11851,46.9
21819,Louisiana,22,649915,11918,46.9
21820,Louisiana,22,649915,11918,46.9
21821,Louisiana,22,649915,11918,46.9
21822,Louisiana,22,660804,11977,46.9
21823,Louisiana,22,664618,12116,46.9
21824,Louisiana,22,671237,12226,46.9
21825,Louisiana,22,676368,12298,46.9
21826,Louisiana,22,679796,12359,46.9
21827,Louisiana,22,679796,12359,46.9
21828,Louisiana,22,679796,12359,46.9
21829,Louisiana,22,679796,12359,46.9
21830,Louisiana,22,679796,12359,46.9
21831,Louisiana,22,692176,12582,46.9
21832,Louisiana,22,694275,12656,46.9
21833,Louisiana,22,696900,12707,46.9
21834,Louisiana,22,696900,12707,46.9
21835,Louisiana,22,696900,12707,46.9
21836,Louisiana,22,696900,12707,46.9
21837,Louisiana,22,702432,12779,46.9
21838,Louisiana,22,705498,12915,46.9
21839,Louisiana,22,710401,12992,46.9
21840,Louisiana,22,712574,13056,46.9
21841,Louisiana,22,712574,13056,46.9
21842,Louisiana,22,712574,13056,46.9
21843,Louisiana,22,716706,13121,46.9
21844,Louisiana,22,719424,13241,46.9
21845,Louisiana,22,721795,13318,46.9
21846,Louisiana,22,723458,13366,46.9
21847,Louisiana,22,725637,13418,46.9
21848,Louisiana,22,725637,13418,46.9
21849,Louisiana,22,725637,13418,46.9
21850,Louisiana,22,728831,13473,46.9
21851,Louisiana,22,730099,13558,46.9
21852,Louisiana,22,732005,13657,46.9
21853,Louisiana,22,733522,13702,46.9
21854,Louisiana,22,734524,13741,46.9
21855,Louisiana,22,734524,13741,46.9
21856,Louisiana,22,734524,13741,46.9
21857,Louisiana,22,737582,13796,46.9
21858,Louisiana,22,738613,13850,46.9
21859,Louisiana,22,739661,13900,46.9
21860,Louisiana,22,740533,13949,46.9
21861,Louisiana,22,741906,13988,46.9
21862,Louisiana,22,741906,13988,46.9
21863,Louisiana,22,741906,13988,46.9
21864,Louisiana,22,743631,14027,46.9
21865,Louisiana,22,744651,14068,46.9
21866,Louisiana,22,745571,14102,46.9
21867,Louisiana,22,746542,14139,46.9
21868,Louisiana,22,747329,14173,46.9
21869,Louisiana,22,747329,14173,46.9
21870,Louisiana,22,747329,14173,46.9
21871,Louisiana,22,748793,14204,46.9
21872,Louisiana,22,749922,14238,46.9
21873,Louisiana,22,750473,14268,46.9
21874,Louisiana,22,751315,14296,46.9
21875,Louisiana,22,751874,14321,46.9
21876,Louisiana,22,751874,14321,46.9
21877,Louisiana,22,751874,14321,46.9
21878,Louisiana,22,752951,14350,46.9
21879,Louisiana,22,753532,14388,46.9
21880,Louisiana,22,754027,14424,46.9
21881,Louisiana,22,754950,14446,46.9
21882,Louisiana,22,755631,14462,46.9
21883,Louisiana,22,755631,14462,46.9
21884,Louisiana,22,755631,14462,46.9
21885,Louisiana,22,756509,14480,46.9
21886,Louisiana,22,756969,14496,46.9
21887,Louisiana,22,757739,14506,46.9
21888,Louisiana,22,758230,14525,46.9
21889,Louisiana,22,758471,14547,46.9
21890,Louisiana,22,758471,14547,46.9
21891,Louisiana,22,758471,14547,46.9
21892,Louisiana,22,760000,14555,46.9
21893,Louisiana,22,760246,14565,46.9
21894,Louisiana,22,760691,14585,46.9
21895,Louisiana,22,761311,14597,46.9
21896,Louisiana,22,761849,14615,46.9
21897,Louisiana,22,761849,14615,46.9
21898,Louisiana,22,761849,14615,46.9
21899,Louisiana,22,762659,14622,46.9
21900,Louisiana,22,763133,14649,46.9
21901,Louisiana,22,763628,14662,46.9
21902,Louisiana,22,763628,14662,46.9
21903,Louisiana,22,764354,14685,46.9
21904,Louisiana,22,764354,14685,46.9
21905,Louisiana,22,764354,14685,46.9
21906,Louisiana,22,765296,14699,46.9
21907,Louisiana,22,765766,14708,46.9
21908,Louisiana,22,766391,14724,46.9
21909,Louisiana,22,766849,14735,46.9
21910,Louisiana,22,767330,14749,46.9
21911,Louisiana,22,767330,14749,46.9
21912,Louisiana,22,767330,14749,46.9
21913,Louisiana,22,768041,14754,46.9
21914,Louisiana,22,768714,14768,46.9
21915,Louisiana,22,769051,14777,46.9
21916,Louisiana,22,769051,14777,46.9
21917,Louisiana,22,769051,14777,46.9
21918,Louisiana,22,769051,14777,46.9
21919,Louisiana,22,769051,14777,46.9
21920,Louisiana,22,770305,14794,46.9
21921,Louisiana,22,770894,14801,46.9
21922,Louisiana,22,771837,14808,46.9
21923,Louisiana,22,772310,14814,46.9
21924,Louisiana,22,772789,14826,46.9
21925,Louisiana,22,772789,14826,46.9
21926,Louisiana,22,772789,14826,46.9
21927,Louisiana,22,773621,14837,46.9
21928,Louisiana,22,774181,14844,46.9
21929,Louisiana,22,774913,14861,46.9
21930,Louisiana,22,775368,14867,46.9
21931,Louisiana,22,775935,14877,46.9
21932,Louisiana,22,775935,14877,46.9
21933,Louisiana,22,775935,14877,46.9
21934,Louisiana,22,777106,14884,46.9
21935,Louisiana,22,777696,14897,46.9
21936,Louisiana,22,778542,14912,46.9
21937,Louisiana,22,779567,14918,46.9
21938,Louisiana,22,780668,14924,46.9
21939,Louisiana,22,780668,14924,46.9
21940,Louisiana,22,780668,14924,46.9
21941,Louisiana,22,783604,14934,46.9
21942,Louisiana,22,785333,14937,46.9
21943,Louisiana,22,787538,14945,46.9
21944,Louisiana,22,790373,14953,46.9
21945,Louisiana,22,790373,14953,46.9
21946,Louisiana,22,790373,14953,46.9
21947,Louisiana,22,790373,14953,46.9
21948,Louisiana,22,802537,14970,46.9
21949,Louisiana,22,806850,14978,46.9
21950,Louisiana,22,816228,14984,46.9
21951,Louisiana,22,828695,14986,46.9
21952,Louisiana,22,828695,14986,46.9
21953,Louisiana,22,828695,14986,46.9
21954,Louisiana,22,828695,14986,46.9
21955,Louisiana,22,859856,15001,46.9
21956,Louisiana,22,869146,15018,46.9
21957,Louisiana,22,879549,15027,46.9
21958,Louisiana,22,893626,15038,46.9
21959,Louisiana,22,908428,15054,46.9
21960,Louisiana,22,908428,15054,46.9
21961,Louisiana,22,908428,15054,46.9
21962,Louisiana,22,937447,15073,46.9
21963,Louisiana,22,949941,15102,46.9
21964,Louisiana,22,967533,15116,46.9
21965,Louisiana,22,982465,15127,46.9
21966,Louisiana,22,996623,15137,46.9
21967,Louisiana,22,996623,15137,46.9
21968,Louisiana,22,996623,15137,46.9
21969,Louisiana,22,996623,15137,46.9
21970,Louisiana,22,1025748,15195,46.9
21971,Louisiana,22,1037249,15246,46.9
21972,Louisiana,22,1050080,15283,46.9
21973,Louisiana,22,1060022,15324,46.9
21974,Louisiana,22,1060022,15324,46.9
21975,Louisiana,22,1060022,15324,46.9
21976,Louisiana,22,1076385,15374,46.9
21977,Louisiana,22,1084448,15476,46.9
21978,Louisiana,22,1145245,15523,46.9
21979,Louisiana,22,1152818,15570,46.9
21980,Louisiana,22,1160130,15631,46.9
21981,Louisiana,22,1160130,15631,46.9
21982,Louisiana,22,1160130,15631,46.9
21983,Louisiana,22,1170212,15674,46.9
21984,Louisiana,22,1174941,15744,46.9
21985,Louisiana,22,1179814,15781,46.9
21986,Louisiana,22,1185174,15841,46.9
21987,Louisiana,22,1192375,15905,46.9
21988,Louisiana,22,1192375,15905,46.9
21989,Louisiana,22,1192375,15905,46.9
21990,Louisiana,22,1199682,15953,46.9
21991,Louisiana,22,1202265,16016,46.9
21992,Louisiana,22,1204688,16066,46.9
21993,Louisiana,22,1207405,16138,46.9
21994,Louisiana,22,1210398,16176,46.9
21995,Louisiana,22,1210398,16176,46.9
21996,Louisiana,22,1210398,16176,46.9
21997,Louisiana,22,1213437,16217,46.9
21998,Louisiana,22,1214994,16258,46.9
21999,Louisiana,22,1216390,16304,46.9
22000,Louisiana,22,1218262,16353,46.9
22001,Louisiana,22,1219464,16400,46.9
22002,Louisiana,22,1219464,16400,46.9
22003,Louisiana,22,1219464,16400,46.9
22004,Louisiana,22,1221493,16465,46.9
22005,Louisiana,22,1223067,16518,46.9
22006,Louisiana,22,1224028,16557,46.9
22007,Louisiana,22,1224969,16582,46.9
22008,Louisiana,22,1225637,16606,46.9
22009,Louisiana,22,1225637,16606,46.9
22010,Louisiana,22,1225637,16606,46.9
22011,Louisiana,22,1225637,16606,46.9
22012,Louisiana,22,1225637,16606,46.9
22013,Louisiana,22,1227106,16677,46.9
22014,Louisiana,22,1227713,16711,46.9
22015,Louisiana,22,1228045,16754,46.9
22016,Louisiana,22,1228045,16754,46.9
22017,Louisiana,22,1228045,16754,46.9
22018,Louisiana,22,1228580,16785,46.9
22019,Louisiana,22,1228925,16813,46.9
22020,Louisiana,22,1229337,16832,46.9
22021,Louisiana,22,1229511,16862,46.9
22022,Louisiana,22,1229653,16887,46.9
22023,Louisiana,22,1229653,16887,46.9
22024,Louisiana,22,1229653,16887,46.9
22025,Louisiana,22,1230190,16913,46.9
22026,Louisiana,22,1230419,16950,46.9
22027,Louisiana,22,1230609,16960,46.9
22028,Louisiana,22,1230793,16981,46.9
22029,Louisiana,22,1230998,16996,46.9
22030,Louisiana,22,1230998,16996,46.9
22031,Louisiana,22,1230998,16996,46.9
22032,Louisiana,22,1231246,17016,46.9
22033,Louisiana,22,1231393,17034,46.9
22034,Louisiana,22,1231556,17045,46.9
22035,Louisiana,22,1231676,17065,46.9
22036,Louisiana,22,1231846,17076,46.9
22037,Louisiana,22,1231846,17076,46.9
22038,Louisiana,22,1231846,17076,46.9
22039,Louisiana,22,1232044,17086,46.9
22040,Louisiana,22,1232128,17104,46.9
22041,Louisiana,22,1232257,17117,46.9
22042,Louisiana,22,1232422,17127,46.9
22043,Louisiana,22,1232513,17138,46.9
22044,Louisiana,22,1232513,17138,46.9
22045,Louisiana,22,1232513,17138,46.9
22046,Louisiana,22,1232762,17146,46.9
22047,Louisiana,22,1233008,17154,46.9
22048,Louisiana,22,1233225,17162,46.9
22049,Louisiana,22,1233356,17175,46.9
22050,Louisiana,22,1233479,17177,46.9
22051,Louisiana,22,1233479,17177,46.9
22052,Louisiana,22,1233479,17177,46.9
22053,Louisiana,22,1233673,17182,46.9
22054,Louisiana,22,1233871,17185,46.9
22055,Louisiana,22,1234146,17191,46.9
22056,Louisiana,22,1234650,17194,46.9
22057,Louisiana,22,1234650,17194,46.9
22058,Louisiana,22,1234650,17194,46.9
22059,Louisiana,22,1234650,17194,46.9
22060,Louisiana,22,1235193,17197,46.9
22061,Louisiana,22,1235421,17207,46.9
22062,Louisiana,22,1235683,17213,46.9
22063,Louisiana,22,1235893,17220,46.9
22064,Louisiana,22,1236111,17223,46.9
22065,Louisiana,22,1236111,17223,46.9
22066,Louisiana,22,1236111,17223,46.9
22067,Louisiana,22,1236731,17229,46.9
22068,Louisiana,22,1236996,17235,46.9
22069,Louisiana,22,1237321,17240,46.9
22070,Louisiana,22,1237639,17244,46.9
22071,Louisiana,22,1238011,17248,46.9
22072,Louisiana,22,1238011,17248,46.9
22073,Louisiana,22,1238011,17248,46.9
22074,Louisiana,22,1238557,17262,46.9
22075,Louisiana,22,1239063,17268,46.9
22076,Louisiana,22,1239469,17270,46.9
22077,Louisiana,22,1239993,17273,46.9
22078,Louisiana,22,1240538,17276,46.9
22079,Louisiana,22,1240538,17276,46.9
22080,Louisiana,22,1240538,17276,46.9
22081,Louisiana,22,1241504,17285,46.9
22082,Louisiana,22,1242101,17286,46.9
22083,Louisiana,22,1242809,17290,46.9
22084,Louisiana,22,1243693,17291,46.9
22085,Louisiana,22,1244423,17295,46.9
22086,Louisiana,22,1244423,17295,46.9
22087,Louisiana,22,1244423,17295,46.9
22088,Louisiana,22,1245776,17297,46.9
22089,Louisiana,22,1246665,17301,46.9
22090,Louisiana,22,1247925,17307,46.9
22091,Louisiana,22,1249292,17309,46.9
22092,Louisiana,22,1250429,17313,46.9
22093,Louisiana,22,1250429,17313,46.9
22094,Louisiana,22,1250429,17313,46.9
22095,Louisiana,22,1251966,17315,46.9
22096,Louisiana,22,1253093,17318,46.9
22097,Louisiana,22,1254640,17319,46.9
22098,Louisiana,22,1255869,17321,46.9
22099,Louisiana,22,1257148,17325,46.9
22100,Louisiana,22,1257148,17325,46.9
22101,Louisiana,22,1257148,17325,46.9
22102,Louisiana,22,1257148,17325,46.9
22103,Louisiana,22,1259730,17326,46.9
22104,Louisiana,22,1261832,17332,46.9
22105,Louisiana,22,1263204,17337,46.9
22106,Louisiana,22,1265225,17341,46.9
22107,Louisiana,22,1265225,17341,46.9
22108,Louisiana,22,1265225,17341,46.9
22109,Louisiana,22,1267633,17345,46.9
22110,Louisiana,22,1269501,17350,46.9
22111,Louisiana,22,1271058,17351,46.9
22112,Louisiana,22,1272817,17355,46.9
22113,Louisiana,22,1274798,17356,46.9
22114,Louisiana,22,1274798,17356,46.9
22115,Louisiana,22,1274798,17356,46.9
22116,Louisiana,22,1277101,17361,46.9
22117,Louisiana,22,1279458,17362,46.9
22118,Louisiana,22,1281002,17369,46.9
22119,Louisiana,22,1282968,17373,46.9
22120,Louisiana,22,1282968,17373,46.9
22121,Louisiana,22,1282968,17373,46.9
22122,Louisiana,22,1282968,17373,46.9
22123,Louisiana,22,1287429,17375,46.9
22124,Louisiana,22,1290291,17380,46.9
22125,Louisiana,22,1292655,17383,46.9
22126,Louisiana,22,1294720,17388,46.9
22127,Louisiana,22,1296861,17392,46.9
22128,Louisiana,22,1296861,17392,46.9
22129,Louisiana,22,1296861,17392,46.9
22130,Louisiana,22,1300125,17399,46.9
22131,Louisiana,22,1302530,17404,46.9
22132,Louisiana,22,1305552,17409,46.9
22133,Louisiana,22,1308592,17412,46.9
22134,Louisiana,22,1310829,17418,46.9
22135,Louisiana,22,1310829,17418,46.9
22136,Louisiana,22,1310829,17418,46.9
22137,Louisiana,22,1310829,17418,46.9
22138,Louisiana,22,1315361,17421,46.9
22139,Louisiana,22,1318114,17424,46.9
22140,Louisiana,22,1323550,17426,46.9
22141,Louisiana,22,1326364,17431,46.9
22142,Louisiana,22,1326364,17431,46.9
22143,Louisiana,22,1326364,17431,46.9
22144,Louisiana,22,1332012,17437,46.9
22145,Louisiana,22,1335684,17450,46.9
22146,Louisiana,22,1339245,17462,46.9
22147,Louisiana,22,1342740,17472,46.9
22148,Louisiana,22,1345313,17474,46.9
22149,Louisiana,22,1345313,17474,46.9
22150,Louisiana,22,1345313,17474,46.9
22151,Louisiana,22,1350727,17482,46.9
22152,Louisiana,22,1354398,17491,46.9
22153,Louisiana,22,1357396,17493,46.9
22154,Louisiana,22,1360862,17504,46.9
22155,Louisiana,22,1363543,17516,46.9
22156,Louisiana,22,1363543,17516,46.9
22157,Louisiana,22,1363543,17516,46.9
22158,Louisiana,22,1367787,17522,46.9
22159,Louisiana,22,1370063,17545,46.9
22160,Louisiana,22,1372134,17553,46.9
22161,Louisiana,22,1375417,17562,46.9
22162,Louisiana,22,1377666,17571,46.9
22163,Louisiana,22,1377666,17571,46.9
22164,Louisiana,22,1377666,17571,46.9
22165,Louisiana,22,1381521,17587,46.9
22166,Louisiana,22,1383580,17606,46.9
22167,Louisiana,22,1385619,17616,46.9
22168,Louisiana,22,1387704,17621,46.9
22169,Louisiana,22,1389464,17633,46.9
22170,Louisiana,22,1389464,17633,46.9
22171,Louisiana,22,1389464,17633,46.9
22172,Louisiana,22,1392517,17641,46.9
22173,Louisiana,22,1394995,17671,46.9
22174,Louisiana,22,1396536,17677,46.9
22175,Louisiana,22,1398494,17690,46.9
22176,Louisiana,22,1400265,17699,46.9
22177,Louisiana,22,1400265,17699,46.9
22178,Louisiana,22,1400265,17699,46.9
22179,Louisiana,22,1403404,17708,46.9
22180,Louisiana,22,1405348,17722,46.9
22181,Louisiana,22,1407047,17743,46.9
22182,Louisiana,22,1408809,17765,46.9
22183,Louisiana,22,1410817,17777,46.9
22184,Louisiana,22,1410817,17777,46.9
22185,Louisiana,22,1410817,17777,46.9
22186,Louisiana,22,1413628,17795,46.9
22187,Louisiana,22,1415928,17816,46.9
22188,Louisiana,22,1418197,17823,46.9
22189,Louisiana,22,1420507,17833,46.9
22190,Louisiana,22,1422451,17843,46.9
22191,Louisiana,22,1422451,17843,46.9
22192,Louisiana,22,1422451,17843,46.9
22193,Louisiana,22,1426314,17854,46.9
22194,Louisiana,22,1428978,17866,46.9
22195,Louisiana,22,1431011,17871,46.9
22196,Louisiana,22,1433525,17877,46.9
22197,Louisiana,22,1435368,17885,46.9
22198,Louisiana,22,1435368,17885,46.9
22199,Louisiana,22,1435368,17885,46.9
22200,Louisiana,22,1435368,17885,46.9
22201,Louisiana,22,1438630,17895,46.9
22202,Louisiana,22,1440257,17899,46.9
22203,Louisiana,22,1441618,17919,46.9
22204,Louisiana,22,1442885,17923,46.9
22205,Louisiana,22,1442885,17923,46.9
22206,Louisiana,22,1442885,17923,46.9
22207,Louisiana,22,1444771,17931,46.9
22208,Louisiana,22,1445716,17939,46.9
22209,Louisiana,22,1446738,17955,46.9
22210,Louisiana,22,1447814,17969,46.9
22211,Louisiana,22,1448503,17978,46.9
22212,Louisiana,22,1448503,17978,46.9
22213,Louisiana,22,1448503,17978,46.9
22214,Louisiana,22,1449815,17982,46.9
22215,Louisiana,22,1450613,17988,46.9
22216,Louisiana,22,1451304,17993,46.9
22217,Louisiana,22,1451927,17996,46.9
22218,Louisiana,22,1452495,18009,46.9
22219,Louisiana,22,1452495,18009,46.9
22220,Louisiana,22,1452495,18009,46.9
22221,Louisiana,22,1453293,18023,46.9
22222,Louisiana,22,1453976,18031,46.9
22223,Louisiana,22,1454450,18046,46.9
22224,Louisiana,22,1454828,18058,46.9
22225,Louisiana,22,1455290,18066,46.9
22226,Louisiana,22,1455290,18066,46.9
22227,Louisiana,22,1455290,18066,46.9
22228,Louisiana,22,1455900,18072,46.9
22229,Louisiana,22,1456295,18079,46.9
22230,Louisiana,22,1456658,18088,46.9
22231,Louisiana,22,1457052,18097,46.9
22232,Louisiana,22,1457349,18102,46.9
22233,Louisiana,22,1457349,18102,46.9
22234,Louisiana,22,1457349,18102,46.9
22235,Louisiana,22,1457916,18112,46.9
22236,Louisiana,22,1458331,18121,46.9
22237,Louisiana,22,1458706,18127,46.9
22238,Louisiana,22,1459031,18130,46.9
22239,Louisiana,22,1459308,18136,46.9
22240,Louisiana,22,1459308,18136,46.9
22241,Louisiana,22,1459308,18136,46.9
22242,Louisiana,22,1459308,18136,46.9
22243,Louisiana,22,1459308,18136,46.9
22244,Louisiana,22,1459866,18138,46.9
22245,Louisiana,22,1459866,18138,46.9
22246,Louisiana,22,1459866,18138,46.9
22247,Louisiana,22,1459866,18138,46.9
22248,Louisiana,22,1459866,18138,46.9
